13448, interruzione corrente elettrico distribuzione interruzione fornitura energia elettrico lavoro manutenzione sostituzione tecnico lavoro informazione polizia comune servizio computer energia distribuzione comune informazione disagio azienda zona ,true
13450, sospensione servizio energia elettrico energia elettrico lavoro impianto interruzione energia elettrico tensione lavoro erogazione energia elettrico informazione lavoro interruzione servizio distribuzione guasto ,true
13451, linea tensione cavo strada cavo fuoco fiamma paese luce casa impianto impianto danno cabina disagio impianto collegamento energia impianto panico impianto elettrico impianto danno emergenza rottura linea centrale cavo zona casa abitazione cavo vento metro quadro esplosione fuoco fumo paura vigile fuoco sicurezza zona intervento intervento ripristino impianto lavoro ripristino energia elettrico area luce causa rottura linea danno disservizio cabina cabina tecnico causa guasto luce paese buio vento impianto corrente linea sbalzo danno guasto sostituzione vento problema raffica impianto servizio emergenza impianto ,true
13453,guasto rete emergenza rubinetto casa fiume protezione autobotte autobotte disservizio popolazione ente gestore acqua condotta lavoro flusso emergenza acqua secco ,false
13454,guasto rete strada strada causa condotta polizia tecnico acqua intervento traffico zona ,false
13455, linea tensione cavo strada cavo fuoco fiamma paese luce casa impianto impianto danno cabina disagio impianto collegamento energia impianto panico impianto elettrico impianto danno emergenza rottura linea centrale cavo zona casa abitazione cavo vento metro quadro esplosione fuoco fumo paura vigile fuoco sicurezza zona intervento intervento ripristino impianto lavoro ripristino energia elettrico area luce causa rottura linea danno disservizio cabina cabina tecnico causa guasto luce paese buio vento impianto corrente linea sbalzo danno guasto sostituzione vento problema raffica impianto servizio emergenza impianto ,true
13456, informazione guasto rete informazione servizio luce gas ,false
13457, sospensione servizio sospensione servizio servizio operazione serbatoio acqua comune intervento interruzione erogazione acqua lavoro collegamento rete comune intervento interruzione erogazione acqua zona disagio informazione servizio rete telefonia informazione ,false
13458, sospensione servizio ,false
13459,acqua erogazione erogazione lavoro rete lavoro rete sospensione servizio frazione lavoro urgenza servizio erogazione utenza zona sospensione lavoro erogazione acqua zona urgenza rete acqua lavoro impianto fornitura zona rete lavoro condotta fornitura zona comune ,false
13461, interruzione energia elettrico carenza territorio interruzione energia elettrico carenza interruzione energia elettrico carenza popolazione interruzione energia elettrico problema causa manutenzione rete elettrico paese interruzione casa problema carenza rete serbatoio consorzio comunicazione casa popolazione pressione acqua paese ,true
13462,lavoro condotta interruzione servizio zona lavoro sostituzione condotta lavoro erogazione acqua chiusura condotta acqua abitazione calo pressione intervento ,false
13463, lavoro rete zona lavoro rete zona acqua interruzione servizio territorio autobotte fornitura acqua lavoro manutenzione rete distribuzione comune erogazione zona servizio fornitura autobotte capoluogo zona ripristino servizio fenomeno acqua tempo intervento disagio azienda interruzione rete ,false
13464,blackout riparazione emergenza rete elettrico blackout tecnico distribuzione riparazione energia rete elettrico riparazione linea intervento riparazione impianto tecnico lavoro provincia disservizio danno distribuzione intervento servizio danno azienda informazione area intervento ,true
13465, interruzione corrente elettrico distribuzione interruzione fornitura energia elettrico lavoro manutenzione sostituzione tecnico lavoro informazione polizia comune servizio computer energia distribuzione comune informazione disagio azienda zona ,true
13466, interruzione energia elettrico carenza territorio interruzione energia elettrico carenza interruzione energia elettrico carenza popolazione interruzione energia elettrico problema causa manutenzione rete elettrico paese interruzione casa problema carenza rete serbatoio consorzio comunicazione casa popolazione pressione acqua paese ,true
13467, interruzione erogazione acqua zona erogazione acqua lavoro sospensione erogazione lavoro sostituzione condotta incrocio lavoro erogazione acqua intervento erogazione disagio acqua tempo intervento approvvigionamento acqua problema autoclave zona sospensione area calo zona lavoro polizia zona strada ,false
13608,sospensione lavoro erogazione acqua strada comune tratto tratto tratto ripristino servizio acqua lavoro comune acqua lavoro acqua strada lavoro rete acquedotto sospensione servizio ,false
13468, interruzione energia elettrico carenza territorio interruzione energia elettrico carenza interruzione energia elettrico carenza popolazione interruzione energia elettrico problema causa manutenzione rete elettrico paese interruzione casa problema carenza rete serbatoio consorzio comunicazione casa popolazione pressione acqua paese ,true
13469,maltempo temporale vento regione pioggia vento pioggia zona regione precipitazione precipitazione zona vento raffica raffica zona raffica regione vento vento fenomeno disagio danno rottura ramo caduta albero danno struttura trasporto problema circolazione ponte interruzione disagio ritardo collegamento problema rete distribuzione servizio telefonia informazione protezione comune regione ,true
13470,maltempo vento allerta vento zona comune raffica pressione calo perturbazione pioggia pioggia zona regione precipitazione zona precipitazione zona temporale temporale zona vento raffica raffica zona raffica regione vento informazione fenomeno regione informazione rischio regione rischio vento regione pioggia vento pioggia zona regione precipitazione precipitazione zona vento raffica raffica zona raffica regione vento vento fenomeno disagio danno rottura ramo caduta albero danno struttura trasporto problema circolazione ponte interruzione disagio ritardo collegamento problema rete distribuzione servizio telefonia informazione protezione comune regione comune notizia ,true
13471, interruzione erogazione acqua zona interruzione erogazione acqua zona interruzione erogazione acqua zona erogazione acqua lavoro sospensione erogazione lavoro sostituzione condotta incrocio lavoro erogazione acqua intervento erogazione disagio acqua tempo intervento approvvigionamento acqua problema autoclave zona sospensione area calo zona lavoro polizia zona strada tratto strada tratto circonvallazione corsia lavoro chiusura corsia lavoro traffico coda autostrada tempo ,false
13472,lavoro acqua disagio causa lavoro sospensione casa acqua acqua zona zona territorio zona ,false
13474,blackout riparazione emergenza rete elettrico blackout tecnico distribuzione riparazione energia rete elettrico riparazione linea intervento riparazione impianto tecnico lavoro provincia disservizio danno distribuzione intervento servizio danno azienda informazione area intervento ,true
13476, lavoro rete elettrico corrente elettrico sicurezza intervento servizio rete energia elettrico comune lavoro rete impianto guasto intervento squadra intervento manutenzione distribuzione zona rete fenomeno rete struttura zona provincia rete distribuzione infrastruttura energia rete rete intervento zona impianto interruzione energia elettrico disagio servizio lavoro territorio servizio fornitura elettrico energia elettrico centrale servizio territorio ,true
13477, interruzione fornitura elettrico interruzione fornitura elettrico fornitura energia elettrico zona comune lavoro manutenzione impianto strada lavoro ,true
13478,guasto rete elettrico treno stazione bus guasto rete elettrico treno stazione guasto rete elettrico disagio circolazione circolazione linea elettrico alimentazione treno servizio circolazione linea ,true
13479, corrente guasto impianto ,false
13480,guasto rete rete rottura sistema rete centrale sistema interruzione servizio urgenza riparazione disagio ,true
13481,guasto rete elettrico treno stazione bus guasto rete elettrico treno stazione guasto rete elettrico disagio circolazione circolazione linea elettrico alimentazione treno servizio circolazione linea ,true
13482,guasto condotta frazione disagio guasto rete segnalazione frazione perdita condotta acqua sospensione servizio pericolo circolazione veicolo guasto metro guasto tratto strada intervento linea guasto linea strada intervento riparazione notizia notizia interruzione ,false
13483,interruzione acqua riparazione rete distribuzione comune erogazione calo pressione capoluogo ripristino servizio fenomeno acqua tempo disagio acqua notizia ,false
13484, interruzione fornitura intervento carenza manutenzione intervento manutenzione gestore fornitura comunicazione erogazione zona disagio acqua serbatoio tempo intervento erogazione ,false
13485, sospensione servizio ,false
13486,interruzione acqua riparazione rete distribuzione comune erogazione calo pressione capoluogo ripristino servizio fenomeno acqua tempo disagio acqua notizia ,false
13487,lavoro acquedotto interruzione fornitura acqua erogazione acqua capoluogo intervento manutenzione rete acquedotto sospensione fornitura acqua utenza paese capoluogo zona casa casa casa lavoro erogazione acqua operazione rete acquedotto tubatura deposito fuoriuscita acqua rubinetto rete ,false
13488, acqua acqua rifornimento temporale frana morto acqua scuola notizia strada interruzione fornitura acqua acqua ,false
13489, sospensione informazione internet informazione ,false
13490,sospensione zona zona comune sospensione causa lavoro comune strada territorio territorio autobotte territorio autobotte territorio zona zona autobotte incrocio zona zona territorio autobotte bus strada tragedia ,false
13491, sospensione servizio intervento intervento notizia ,false
13492, casa ,false
13493, luce rete guasto servizio rete elettrico distribuzione rete elettrico servizio comune lavoro rete impianto guasto intervento squadra intervento distribuzione rete distribuzione rete elettrico infrastruttura energia rete intervento lavoro zona impianto interruzione energia elettrico disagio servizio lavoro manutenzione distribuzione zona rete fenomeno rete struttura zona territorio servizio fornitura elettrico energia elettrico centrale servizio territorio interruzione distribuzione guasto rete distribuzione condotta disservizio servizio guasto intervento fornitura distribuzione ,true
13494, blackout temporale quartiere quartiere buio abitazione corrente elettrico problema maltempo pioggia carenza corrente elettrico zona tempo ,true
13495, acqua acqua acqua ritardo provincia acqua rubinetto sistema secco acqua rubinetto casa interruzione cisterna acqua servizio acqua mancanza comunicazione problema erogazione acqua quartiere distribuzione servizio ritardo erogazione disagio acqua intervento servizio territorio impianto comune conduttura acquedotto fornitura acqua comune comune sistema servizio servizio problema mancanza ,false
13496, interruzione energia elettrico lavoro interruzione energia elettrico distribuzione cabina comune servizio elettrico area cabina sistema guasto tempo ripristino servizio elettrico sicurezza intervento erogazione energia elettrico cabina interruzione disagio disagio interruzione distribuzione disagio interruzione ,true
13497, interruzione fornitura elettrico interruzione fornitura elettrico fornitura energia elettrico zona comune lavoro manutenzione impianto strada lavoro ,true
13498, rete elettrico rete elettrico guasto servizio intervento zona distribuzione rete elettrico servizio rete energia elettrico comune lavoro rete impianto guasto intervento squadra intervento distribuzione rete distribuzione rete elettrico infrastruttura energia rete rete intervento emergenza guasto intervento lavoro zona impianto interruzione energia elettrico disagio servizio lavoro territorio servizio fornitura elettrico energia elettrico centrale servizio territorio condotta disservizio servizio guasto intervento fornitura ,true
13499,acqua disagio guasto rete acqua disagio guasto rete disagio causa guasto rete acquedotto operazione riparazione guasto disagio causa guasto rete acquedotto operazione riparazione guasto intervento tubatura infrastruttura servizio acquedotto intervento tempo gestore autobotte acqua operazione condotta sbalzo pressione guasto acqua rete ,true
13500,interruzione tecnico acqua lavoro serbatoio servizio interruzione erogazione interruzione erogazione zona casa utenza area frazione impianto autoclave tecnico disagio ,false
13501,interruzione comune lavoro acqua lavoro manutenzione rete distribuzione comune erogazione comune territorio comune servizio fornitura autobotte comune comune ripristino servizio fenomeno acqua tempo intervento frazione acqua tubo ,false
13502, interruzione fornitura territorio danno tecnico servizio provincia interruzione calo pressione acqua lavoro pressione compagnia rubinetto intervento territorio informazione ,false
13503, interruzione energia elettrico lavoro interruzione energia elettrico distribuzione cabina comune servizio elettrico area cabina sistema guasto tempo ripristino servizio elettrico sicurezza intervento erogazione energia elettrico cabina interruzione disagio disagio interruzione distribuzione disagio interruzione ,true
13504,interruzione tecnico acqua lavoro serbatoio servizio interruzione erogazione interruzione erogazione zona casa utenza area frazione impianto autoclave tecnico disagio ,false
13505, casa acqua acqua acquedotto interruzione fornitura regione intervento tecnico emergenza interruzione erogazione acqua regione installazione edificio interruzione fornitura acqua mancanza erogazione acqua corrente installazione interruzione fornitura servizio mancanza intervento interruzione fornitura ,false
13506,interruzione comune lavoro acqua lavoro manutenzione rete distribuzione comune erogazione comune territorio comune servizio fornitura autobotte comune comune ripristino servizio fenomeno acqua tempo intervento frazione acqua tubo ,false
13507, sospensione erogazione ripristino livello serbatoio erogazione acqua acquedotto ,false
14289,blackout elettrico elettrico blackout elettrico corrente quartiere rete segnalazione zona problema impianto elettrico sbalzo corrente buio erogazione energia elettrico buio segnalazione quartiere zona zona buio zona buio zona blackout corrente zona energia elettrico energia elettrico abitazione zona buio illuminazione ,true
13508, servizio elettrico interruzione fornitura energia elettrico precipitazione territorio ,true
13509, acqua quartiere acqua quartiere pompa tilt interruzione servizio casa scuola popolazione danno notizia informazione acqua acqua quartiere quartiere acqua casa scuola popolazione servizio intervento ripristino problema blocco pompa zona sbalzo corrente interruzione danno fenomeno interruzione corrente interruzione energia elettrico pompa guasto danno acqua segnalazione corrente elettrico servizio quartiere servizio rete distribuzione danno informazione acqua notizia incidente quartiere sicurezza area scuola ,true
13510, gas condotta allarme emergenza gas aria flusso pressione vigile fuoco nucleo lavoro ente interruzione servizio strada macchina casa area disservizio utenza disagio ente danno lavoro servizio danno allarme intervento vigile fuoco conseguenza conseguenza edificio interruzione servizio guasto tecnico tubo vigile fuoco tubo utenza guasto lavoro edificio lavoro allarme perdita pompiere area traffico edificio sicurezza tubo aria metro squadra flusso sicurezza tubo fornitura paura blocco auto casa intervento riparazione vigile fuoco abitazione strada traffico ,false
13511,ferrovia disagio linea ferrovia binario guasto rallentamento caos linea crisi stazione livello ferrovia guasto rete elettrico linea treno conseguenza disagio ferrovia disservizio linea ente regione disagio rottura cavo linea linea guasto disagio lavoro bus treno stazione bus bus corsia traffico manutenzione infrastruttura linea treno servizio aria sicurezza sicurezza sicurezza linea infrastruttura treno linea servizio ente livello servizio ,true
13512, interruzione fornitura energia elettrico precipitazione territorio interruzione servizio elettrico ritardo ripristino territorio infrastruttura rete elettrico gestore servizio elettrico emergenza disagio gestore rete territorio comune sospensione energia elettrico impianto interruzione servizio blackout ,true
13513,interruzione comune lavoro manutenzione rete distribuzione comune erogazione comune territorio comune servizio fornitura autobotte comune comune ripristino servizio fenomeno acqua tempo intervento disagio acqua notizia ,false
13514,interruzione comune servizio acqua interruzione comune servizio acqua causa collegamento condotta rete distribuzione comune servizio ripristino servizio fenomeno acqua tempo intervento disagio acqua ,false
